,index,block,block_length,line,line_length,part_of_word,block_words
87,56,я,1,я,1,['X'],1
88,57,я,1,я,1,['X'],1
89,58,2,1,2,1,['X'],1
90,59,Mr. Willy Wonka's Factory,1,Mr. Willy Wonka's Factory,4,"['PROPN', 'PART', 'NOUN']",4
91,60,я,1,я,1,['X'],1
92,61,"In the evenings, after he had finished his supper of watery cabbage soup, Charlie always went into the room of his four grandparents to listen to their stories, and then afterwards to say good night.",1,"In the evenings, after he had finished his supper of watery cabbage soup, Charlie always went into the room of his four grandparents to listen to their stories, and then afterwards to say good night.",35,"['ADP', 'DET', 'NOUN', 'PUNCT', 'SCONJ', 'PRON', 'AUX', 'VERB', 'ADJ', 'PROPN', 'ADV', 'NUM', 'PART', 'CCONJ']",35
93,62,"Every one of these old people was over ninety. They were as shriveled as prunes, and as bony as skeletons, and throughout the day, until Charlie made his appearance, they lay huddled in their one bed, two at either end, with nightcaps on to keep their heads warm, dozing the time away with nothing to do. But as soon as they heard the door opening, and heard Charlie's voice saying, ""Good evening, Grandpa Joe and Grandma Josephine, and Grand-pa George and Grandma Georgina,"" then all four of them would suddenly sit up, and their old wrinkled faces would light up with smiles of pleasure-and the talking would begin. For they loved this little boy. He was the only bright thing in their lives, and his evening visits were something that they looked forward to all day long. Often, Charlie's mother and father would come in as well, and stand by the door, listening to the stories that the old people told; and thus, for perhaps half an hour every night, this room would become a happy place, and the whole family would forget that it was hungry and poor.",6,Every one of these old people was over ninety.,9,"['DET', 'NUM', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']",189
94,62,"Every one of these old people was over ninety. They were as shriveled as prunes, and as bony as skeletons, and throughout the day, until Charlie made his appearance, they lay huddled in their one bed, two at either end, with nightcaps on to keep their heads warm, dozing the time away with nothing to do. But as soon as they heard the door opening, and heard Charlie's voice saying, ""Good evening, Grandpa Joe and Grandma Josephine, and Grand-pa George and Grandma Georgina,"" then all four of them would suddenly sit up, and their old wrinkled faces would light up with smiles of pleasure-and the talking would begin. For they loved this little boy. He was the only bright thing in their lives, and his evening visits were something that they looked forward to all day long. Often, Charlie's mother and father would come in as well, and stand by the door, listening to the stories that the old people told; and thus, for perhaps half an hour every night, this room would become a happy place, and the whole family would forget that it was hungry and poor.",6,"They were as shriveled as prunes, and as bony as skeletons, and throughout the day, until Charlie made his appearance, they lay huddled in their one bed, two at either end, with nightcaps on to keep their heads warm, dozing the time away with nothing to do.",47,"['PRON', 'AUX', 'ADV', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'SCONJ', 'PROPN', 'NUM', 'PART', 'ADJ']",189
95,62,"Every one of these old people was over ninety. They were as shriveled as prunes, and as bony as skeletons, and throughout the day, until Charlie made his appearance, they lay huddled in their one bed, two at either end, with nightcaps on to keep their heads warm, dozing the time away with nothing to do. But as soon as they heard the door opening, and heard Charlie's voice saying, ""Good evening, Grandpa Joe and Grandma Josephine, and Grand-pa George and Grandma Georgina,"" then all four of them would suddenly sit up, and their old wrinkled faces would light up with smiles of pleasure-and the talking would begin. For they loved this little boy. He was the only bright thing in their lives, and his evening visits were something that they looked forward to all day long. Often, Charlie's mother and father would come in as well, and stand by the door, listening to the stories that the old people told; and thus, for perhaps half an hour every night, this room would become a happy place, and the whole family would forget that it was hungry and poor.",6,"But as soon as they heard the door opening, and heard Charlie's voice saying, ""Good evening, Grandpa Joe and Grandma Josephine, and Grand-pa George and Grandma Georgina,"" then all four of them would suddenly sit up, and their old wrinkled faces would light up with smiles of pleasure-and the talking would begin.",52,"['CCONJ', 'ADV', 'SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'PART', 'ADJ', 'NUM', 'ADP', 'AUX']",189
96,62,"Every one of these old people was over ninety. They were as shriveled as prunes, and as bony as skeletons, and throughout the day, until Charlie made his appearance, they lay huddled in their one bed, two at either end, with nightcaps on to keep their heads warm, dozing the time away with nothing to do. But as soon as they heard the door opening, and heard Charlie's voice saying, ""Good evening, Grandpa Joe and Grandma Josephine, and Grand-pa George and Grandma Georgina,"" then all four of them would suddenly sit up, and their old wrinkled faces would light up with smiles of pleasure-and the talking would begin. For they loved this little boy. He was the only bright thing in their lives, and his evening visits were something that they looked forward to all day long. Often, Charlie's mother and father would come in as well, and stand by the door, listening to the stories that the old people told; and thus, for perhaps half an hour every night, this room would become a happy place, and the whole family would forget that it was hungry and poor.",6,For they loved this little boy.,6,"['SCONJ', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT']",189
97,62,"Every one of these old people was over ninety. They were as shriveled as prunes, and as bony as skeletons, and throughout the day, until Charlie made his appearance, they lay huddled in their one bed, two at either end, with nightcaps on to keep their heads warm, dozing the time away with nothing to do. But as soon as they heard the door opening, and heard Charlie's voice saying, ""Good evening, Grandpa Joe and Grandma Josephine, and Grand-pa George and Grandma Georgina,"" then all four of them would suddenly sit up, and their old wrinkled faces would light up with smiles of pleasure-and the talking would begin. For they loved this little boy. He was the only bright thing in their lives, and his evening visits were something that they looked forward to all day long. Often, Charlie's mother and father would come in as well, and stand by the door, listening to the stories that the old people told; and thus, for perhaps half an hour every night, this room would become a happy place, and the whole family would forget that it was hungry and poor.",6,"He was the only bright thing in their lives, and his evening visits were something that they looked forward to all day long.",23,"['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'PUNCT', 'CCONJ', 'VERB', 'ADV']",189
98,62,"Every one of these old people was over ninety. They were as shriveled as prunes, and as bony as skeletons, and throughout the day, until Charlie made his appearance, they lay huddled in their one bed, two at either end, with nightcaps on to keep their heads warm, dozing the time away with nothing to do. But as soon as they heard the door opening, and heard Charlie's voice saying, ""Good evening, Grandpa Joe and Grandma Josephine, and Grand-pa George and Grandma Georgina,"" then all four of them would suddenly sit up, and their old wrinkled faces would light up with smiles of pleasure-and the talking would begin. For they loved this little boy. He was the only bright thing in their lives, and his evening visits were something that they looked forward to all day long. Often, Charlie's mother and father would come in as well, and stand by the door, listening to the stories that the old people told; and thus, for perhaps half an hour every night, this room would become a happy place, and the whole family would forget that it was hungry and poor.",6,"Often, Charlie's mother and father would come in as well, and stand by the door, listening to the stories that the old people told; and thus, for perhaps half an hour every night, this room would become a happy place, and the whole family would forget that it was hungry and poor.",52,"['ADV', 'PUNCT', 'PROPN', 'PART', 'NOUN', 'CCONJ', 'AUX', 'VERB', 'ADP', 'DET', 'PRON', 'ADJ', 'SCONJ']",189
99,63,"One evening, when Charlie went in to see his grand-parents, he said to them, ""Is it really true that Wonka's Chocolate Factory is the biggest in the world?""",1,"One evening, when Charlie went in to see his grand-parents, he said to them, ""Is it really true that Wonka's Chocolate Factory is the biggest in the world?""",28,"['NUM', 'NOUN', 'PUNCT', 'SCONJ', 'PROPN', 'VERB', 'ADP', 'PART', 'PRON', 'ADJ', 'AUX', 'ADV', 'DET']",28
100,64,"""True?"" cried all four of them at once. ""Of course it's true! Good heavens, didn't you know that? It's about fifty times as big as any other!""",4,"""True?"" cried all four of them at once.",8,"['PUNCT', 'ADJ', 'VERB', 'DET', 'NUM', 'ADP', 'PRON', 'ADV']",30
101,64,"""True?"" cried all four of them at once. ""Of course it's true! Good heavens, didn't you know that? It's about fifty times as big as any other!""",4,"""Of course it is true!",5,"['PUNCT', 'ADV', 'PRON', 'AUX', 'ADJ']",30
102,64,"""True?"" cried all four of them at once. ""Of course it's true! Good heavens, didn't you know that? It's about fifty times as big as any other!""",4,"Good heavens, did not you know that?",7,"['ADJ', 'NOUN', 'PUNCT', 'AUX', 'PART', 'PRON', 'VERB']",30
103,64,"""True?"" cried all four of them at once. ""Of course it's true! Good heavens, didn't you know that? It's about fifty times as big as any other!""",4,"It is about fifty times as big as any other!""",10,"['PRON', 'AUX', 'ADV', 'NUM', 'NOUN', 'ADJ', 'ADP', 'DET', 'PUNCT']",30
104,65,"""And is Mr. Willy Wonka really the cleverest chocolate maker in the world?""",1,"""And is Mr. Willy Wonka really the cleverest chocolate maker in the world?""",13,"['PUNCT', 'CCONJ', 'AUX', 'PROPN', 'ADV', 'DET', 'ADJ', 'NOUN', 'ADP']",13
105,66,"""My dear boy,"" said Grandpa Joe, raising himself up a little higher on his pillow, ""Mr. Willy Wonka is the most amazing, the most fantastic, the most extraordinary chocolate maker the world has ever seen! I thought everybody knew that!""",2,"""My dear boy,"" said Grandpa Joe, raising himself up a little higher on his pillow, ""Mr. Willy Wonka is the most amazing, the most fantastic, the most extraordinary chocolate maker the world has ever seen!",35,"['PUNCT', 'PRON', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'ADP', 'DET', 'AUX', 'ADV']",40
