,index,block,block_length,line,line_length,part_of_word,block_words
1805,589,"Gollum threw himself backwards, and grabbed as the hobbit flew over him, but too late: his hands snapped on thin air, and Bilbo, falling fair on his sturdy feet, sped off down the new tunnel. He did not turn to see what Gollum was doing. There was a hissing and cursing almost at his heels at first, then it stopped. All at once there came a bloodcurdling shriek, filled with hatred and despair. Gollum was defeated. He dared go no further. He had lost: lost his prey, and lost, too, the only thing he had ever cared for, his precious. The cry brought Bilbo's heart to his mouth, but still he held on. Now faint as an echo, but menacing, the voice came behind:",9,"The cry brought Bilbo's heart to his mouth, but still he held on.",13,"['DET', 'NOUN', 'VERB', 'PROPN', 'PART', 'ADP', 'PRON', 'PUNCT', 'CCONJ', 'ADV']",124
1806,589,"Gollum threw himself backwards, and grabbed as the hobbit flew over him, but too late: his hands snapped on thin air, and Bilbo, falling fair on his sturdy feet, sped off down the new tunnel. He did not turn to see what Gollum was doing. There was a hissing and cursing almost at his heels at first, then it stopped. All at once there came a bloodcurdling shriek, filled with hatred and despair. Gollum was defeated. He dared go no further. He had lost: lost his prey, and lost, too, the only thing he had ever cared for, his precious. The cry brought Bilbo's heart to his mouth, but still he held on. Now faint as an echo, but menacing, the voice came behind:",9,"Now faint as an echo, but menacing, the voice came behind:",11,"['ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'VERB']",124
1807,590,"""Thief, thief, thief! Baggins! We hates it, we hates it, we hates it for ever!""",3,"""Thief, thief, thief!",3,"['PUNCT', 'NOUN']",15
1808,590,"""Thief, thief, thief! Baggins! We hates it, we hates it, we hates it for ever!""",3,Baggins!,1,"['NOUN', 'PUNCT']",15
1809,590,"""Thief, thief, thief! Baggins! We hates it, we hates it, we hates it for ever!""",3,"We hates it, we hates it, we hates it for ever!""",11,"['PRON', 'VERB', 'PUNCT', 'ADP', 'ADV']",15
1810,591,"Then there was a silence. But that too seemed menacing to Bilbo. ""If goblins are so near that he smelt them,"" he thought, ""then they'll have heard his shrieking and cursing. Careful now, or this way will lead you to worse things.""",4,Then there was a silence.,5,"['ADV', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT']",43
1811,591,"Then there was a silence. But that too seemed menacing to Bilbo. ""If goblins are so near that he smelt them,"" he thought, ""then they'll have heard his shrieking and cursing. Careful now, or this way will lead you to worse things.""",4,But that too seemed menacing to Bilbo.,7,"['CCONJ', 'PRON', 'ADV', 'VERB', 'ADJ', 'ADP', 'PROPN', 'PUNCT']",43
1812,591,"Then there was a silence. But that too seemed menacing to Bilbo. ""If goblins are so near that he smelt them,"" he thought, ""then they'll have heard his shrieking and cursing. Careful now, or this way will lead you to worse things.""",4,"""If goblins are so near that he smelt them,"" he thought, ""then they will have heard his shrieking and cursing.",20,"['PUNCT', 'SCONJ', 'NOUN', 'AUX', 'ADV', 'ADP', 'PRON', 'VERB', 'CCONJ']",43
1813,591,"Then there was a silence. But that too seemed menacing to Bilbo. ""If goblins are so near that he smelt them,"" he thought, ""then they'll have heard his shrieking and cursing. Careful now, or this way will lead you to worse things.""",4,"Careful now, or this way will lead you to worse things.""",11,"['ADJ', 'ADV', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'AUX', 'VERB', 'PRON', 'PART']",43
1814,592,"The passage was low and roughly made. It was not too difficult for the hobbit, except when, in spite of all care, he stubbed his poor toes again, several times, on nasty jagged stones in the floor. ""A bit low for goblins, at least for the big ones,"" thought Bilbo, not knowing that even the big ones, the ores of the mountains, go along at a great speed stooping low with their hands almost on the ground.",3,The passage was low and roughly made.,7,"['DET', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'ADV', 'VERB', 'PUNCT']",77
1815,592,"The passage was low and roughly made. It was not too difficult for the hobbit, except when, in spite of all care, he stubbed his poor toes again, several times, on nasty jagged stones in the floor. ""A bit low for goblins, at least for the big ones,"" thought Bilbo, not knowing that even the big ones, the ores of the mountains, go along at a great speed stooping low with their hands almost on the ground.",3,"It was not too difficult for the hobbit, except when, in spite of all care, he stubbed his poor toes again, several times, on nasty jagged stones in the floor.",30,"['PRON', 'AUX', 'PART', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'SCONJ', 'VERB']",77
1816,592,"The passage was low and roughly made. It was not too difficult for the hobbit, except when, in spite of all care, he stubbed his poor toes again, several times, on nasty jagged stones in the floor. ""A bit low for goblins, at least for the big ones,"" thought Bilbo, not knowing that even the big ones, the ores of the mountains, go along at a great speed stooping low with their hands almost on the ground.",3,"""A bit low for goblins, at least for the big ones,"" thought Bilbo, not knowing that even the big ones, the ores of the mountains, go along at a great speed stooping low with their hands almost on the ground.",40,"['PUNCT', 'DET', 'NOUN', 'ADJ', 'ADP', 'VERB', 'PROPN', 'PART', 'SCONJ', 'ADV', 'PRON']",77
1817,593,"Soon the passage that had been sloping down began to go up again, and after a while it climbed steeply. That slowed Bilbo down. But at last the slope stopped, the passage turned a corner, and dipped down again, and there, at the bottom of a short incline, he saw, filtering round another corner -- a glimpse of light. Not red light, as of fire or lantern, but a pale out-of-doors sort of light. Then Bilbo began to run.",5,"Soon the passage that had been sloping down began to go up again, and after a while it climbed steeply.",20,"['ADV', 'DET', 'NOUN', 'PRON', 'AUX', 'VERB', 'ADP', 'PART', 'PUNCT', 'CCONJ']",79
1818,593,"Soon the passage that had been sloping down began to go up again, and after a while it climbed steeply. That slowed Bilbo down. But at last the slope stopped, the passage turned a corner, and dipped down again, and there, at the bottom of a short incline, he saw, filtering round another corner -- a glimpse of light. Not red light, as of fire or lantern, but a pale out-of-doors sort of light. Then Bilbo began to run.",5,That slowed Bilbo down.,4,"['PRON', 'VERB', 'PROPN', 'ADP', 'PUNCT']",79
1819,593,"Soon the passage that had been sloping down began to go up again, and after a while it climbed steeply. That slowed Bilbo down. But at last the slope stopped, the passage turned a corner, and dipped down again, and there, at the bottom of a short incline, he saw, filtering round another corner -- a glimpse of light. Not red light, as of fire or lantern, but a pale out-of-doors sort of light. Then Bilbo began to run.",5,"But at last the slope stopped, the passage turned a corner, and dipped down again, and there, at the bottom of a short incline, he saw, filtering round another corner -- a glimpse of light.",35,"['CCONJ', 'ADP', 'ADJ', 'DET', 'NOUN', 'VERB', 'PUNCT', 'ADV', 'PRON']",79
1820,593,"Soon the passage that had been sloping down began to go up again, and after a while it climbed steeply. That slowed Bilbo down. But at last the slope stopped, the passage turned a corner, and dipped down again, and there, at the bottom of a short incline, he saw, filtering round another corner -- a glimpse of light. Not red light, as of fire or lantern, but a pale out-of-doors sort of light. Then Bilbo began to run.",5,"Not red light, as of fire or lantern, but a pale out-of-doors sort of light.",15,"['PART', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'CCONJ', 'DET', 'ADV']",79
1821,593,"Soon the passage that had been sloping down began to go up again, and after a while it climbed steeply. That slowed Bilbo down. But at last the slope stopped, the passage turned a corner, and dipped down again, and there, at the bottom of a short incline, he saw, filtering round another corner -- a glimpse of light. Not red light, as of fire or lantern, but a pale out-of-doors sort of light. Then Bilbo began to run.",5,Then Bilbo began to run.,5,"['ADV', 'PROPN', 'VERB', 'PART', 'PUNCT']",79
1822,594,"Scuttling as fast as his legs would carry him he turned the last corner and came suddenly right into an open space, where the light, after all that time in the dark, seemed dazzlingly bright. Really it was only a leak of sunshine in through a doorway, where a great door, a stone door, was left standing open.",2,"Scuttling as fast as his legs would carry him he turned the last corner and came suddenly right into an open space, where the light, after all that time in the dark, seemed dazzlingly bright.",35,"['VERB', 'ADV', 'SCONJ', 'PRON', 'NOUN', 'AUX', 'DET', 'ADJ', 'CCONJ', 'ADP', 'PUNCT']",58
1823,594,"Scuttling as fast as his legs would carry him he turned the last corner and came suddenly right into an open space, where the light, after all that time in the dark, seemed dazzlingly bright. Really it was only a leak of sunshine in through a doorway, where a great door, a stone door, was left standing open.",2,"Really it was only a leak of sunshine in through a doorway, where a great door, a stone door, was left standing open.",23,"['ADV', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'PUNCT', 'SCONJ', 'ADJ', 'VERB']",58
1824,595,"Bilbo blinked, and then suddenly he saw the goblins: goblins in full armour with drawn swords sitting just inside the door, and watching it with wide eyes, and watching the passage that led to it. They were aroused, alert, ready for anything.",2,"Bilbo blinked, and then suddenly he saw the goblins: goblins in full armour with drawn swords sitting just inside the door, and watching it with wide eyes, and watching the passage that led to it.",35,"['PROPN', 'VERB', 'PUNCT', 'CCONJ', 'ADV', 'PRON', 'DET', 'NOUN', 'ADP', 'ADJ']",42
1825,595,"Bilbo blinked, and then suddenly he saw the goblins: goblins in full armour with drawn swords sitting just inside the door, and watching it with wide eyes, and watching the passage that led to it. They were aroused, alert, ready for anything.",2,"They were aroused, alert, ready for anything.",7,"['PRON', 'AUX', 'VERB', 'PUNCT', 'ADJ', 'ADP']",42
1826,596,"They saw him sooner than he saw them. Yes, they saw him. Whether it was .an accident, or a last trick of the ring before it took a new master, it was not on his finger. With yells of delight the goblins rushed upon him.",4,They saw him sooner than he saw them.,8,"['PRON', 'VERB', 'ADV', 'SCONJ', 'PUNCT']",45
1827,596,"They saw him sooner than he saw them. Yes, they saw him. Whether it was .an accident, or a last trick of the ring before it took a new master, it was not on his finger. With yells of delight the goblins rushed upon him.",4,"Yes, they saw him.",4,"['INTJ', 'PUNCT', 'PRON', 'VERB']",45
1828,596,"They saw him sooner than he saw them. Yes, they saw him. Whether it was .an accident, or a last trick of the ring before it took a new master, it was not on his finger. With yells of delight the goblins rushed upon him.",4,"Whether it was .an accident, or a last trick of the ring before it took a new master, it was not on his finger.",24,"['SCONJ', 'PRON', 'AUX', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'ADJ', 'ADP', 'VERB', 'PART']",45
